id,device_id,captured_at,iso8601,local_timestamp_ist,voltage,current,real_power_kw,apparent_power_kva,reactive_power_kvar,energy_kwh,total_energy_kwh,frequency,power_factor,tariff_period,tariff_inr_per_kwh,instant_cost_inr,load_state,quality_flag,metadata
3087,meter-001,1785704220,2026-08-02T20:57:00Z,2026-08-03 02:27:00 IST,234.402,1.589,0.3561,0.3725,0.1092,0.005935,73.002556,50.0,0.9561,Off-Peak (20:00-10:00),4.23,0.025105,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3088,meter-001,1785704280,2026-08-02T20:58:00Z,2026-08-03 02:28:00 IST,233.856,1.63,0.3667,0.3811,0.104,0.006111,73.008667,50.013,0.9621,Off-Peak (20:00-10:00),4.23,0.02585,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3089,meter-001,1785704340,2026-08-02T20:59:00Z,2026-08-03 02:29:00 IST,234.419,1.592,0.3586,0.3732,0.1034,0.005976,73.014643,50.007,0.9608,Off-Peak (20:00-10:00),4.23,0.02528,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3090,meter-001,1785704400,2026-08-02T21:00:00Z,2026-08-03 02:30:00 IST,234.344,1.579,0.3559,0.3699,0.1009,0.005932,73.020575,50.018,0.9621,Off-Peak (20:00-10:00),4.23,0.025091,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3091,meter-001,1785704460,2026-08-02T21:01:00Z,2026-08-03 02:31:00 IST,234.099,1.527,0.3433,0.3576,0.0999,0.005722,73.026297,49.997,0.9602,Off-Peak (20:00-10:00),4.23,0.024205,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3092,meter-001,1785704520,2026-08-02T21:02:00Z,2026-08-03 02:32:00 IST,234.384,1.499,0.3383,0.3513,0.0947,0.005638,73.031935,50.001,0.963,Off-Peak (20:00-10:00),4.23,0.023849,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3093,meter-001,1785704580,2026-08-02T21:03:00Z,2026-08-03 02:33:00 IST,234.209,1.48,0.3307,0.3467,0.1042,0.005511,73.037446,50.023,0.9537,Off-Peak (20:00-10:00),4.23,0.023312,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3094,meter-001,1785704640,2026-08-02T21:04:00Z,2026-08-03 02:34:00 IST,233.832,1.47,0.3269,0.3437,0.1061,0.005449,73.042895,50.029,0.9512,Off-Peak (20:00-10:00),4.23,0.023049,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3095,meter-001,1785704700,2026-08-02T21:05:00Z,2026-08-03 02:35:00 IST,233.788,1.442,0.3204,0.3372,0.1052,0.005339,73.048234,50.011,0.9501,Off-Peak (20:00-10:00),4.23,0.022585,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3096,meter-001,1785704760,2026-08-02T21:06:00Z,2026-08-03 02:36:00 IST,234.268,1.422,0.3192,0.3331,0.0954,0.005319,73.053553,50.005,0.9581,Off-Peak (20:00-10:00),4.23,0.022501,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3097,meter-001,1785704820,2026-08-02T21:07:00Z,2026-08-03 02:37:00 IST,234.255,1.335,0.3016,0.3128,0.083,0.005027,73.05858,49.996,0.9641,Off-Peak (20:00-10:00),4.23,0.021263,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3098,meter-001,1785704880,2026-08-02T21:08:00Z,2026-08-03 02:38:00 IST,233.805,1.38,0.3078,0.3227,0.0972,0.005129,73.063709,50.0,0.9535,Off-Peak (20:00-10:00),4.23,0.021697,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3099,meter-001,1785704940,2026-08-02T21:09:00Z,2026-08-03 02:39:00 IST,234.079,1.347,0.302,0.3153,0.0906,0.005033,73.068742,50.004,0.9578,Off-Peak (20:00-10:00),4.23,0.021289,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3100,meter-001,1785705000,2026-08-02T21:10:00Z,2026-08-03 02:40:00 IST,234.182,1.306,0.295,0.3059,0.0809,0.004916,73.073658,50.008,0.9644,Off-Peak (20:00-10:00),4.23,0.020796,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3101,meter-001,1785705060,2026-08-02T21:11:00Z,2026-08-03 02:41:00 IST,234.489,1.329,0.2995,0.3117,0.0864,0.004991,73.078649,50.019,0.9608,Off-Peak (20:00-10:00),4.23,0.021114,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3102,meter-001,1785705120,2026-08-02T21:12:00Z,2026-08-03 02:42:00 IST,233.913,1.338,0.299,0.313,0.0928,0.004983,73.083632,50.003,0.9551,Off-Peak (20:00-10:00),4.23,0.021079,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3103,meter-001,1785705180,2026-08-02T21:13:00Z,2026-08-03 02:43:00 IST,234.558,1.297,0.2926,0.3043,0.0837,0.004876,73.088508,50.003,0.9615,Off-Peak (20:00-10:00),4.23,0.020625,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3104,meter-001,1785705240,2026-08-02T21:14:00Z,2026-08-03 02:44:00 IST,234.444,0.848,0.1871,0.1989,0.0674,0.003118,73.091626,50.011,0.9407,Off-Peak (20:00-10:00),4.23,0.013189,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3105,meter-001,1785705300,2026-08-02T21:15:00Z,2026-08-03 02:45:00 IST,234.247,0.842,0.1855,0.1972,0.0671,0.003091,73.094717,50.028,0.9404,Off-Peak (20:00-10:00),4.23,0.013075,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3106,meter-001,1785705360,2026-08-02T21:16:00Z,2026-08-03 02:46:00 IST,233.879,0.875,0.1927,0.2048,0.0693,0.003211,73.097928,50.014,0.941,Off-Peak (20:00-10:00),4.23,0.013584,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3107,meter-001,1785705420,2026-08-02T21:17:00Z,2026-08-03 02:47:00 IST,234.243,0.922,0.2016,0.2159,0.0772,0.00336,73.101288,50.021,0.9339,Off-Peak (20:00-10:00),4.23,0.014214,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3108,meter-001,1785705480,2026-08-02T21:18:00Z,2026-08-03 02:48:00 IST,234.082,0.935,0.2049,0.2188,0.0767,0.003414,73.104702,49.999,0.9365,Off-Peak (20:00-10:00),4.23,0.014443,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3109,meter-001,1785705540,2026-08-02T21:19:00Z,2026-08-03 02:49:00 IST,234.085,0.939,0.2083,0.2199,0.0703,0.003472,73.108174,50.021,0.9475,Off-Peak (20:00-10:00),4.23,0.014687,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3110,meter-001,1785705600,2026-08-02T21:20:00Z,2026-08-03 02:50:00 IST,234.424,0.969,0.2122,0.2271,0.0809,0.003536,73.11171,50.001,0.9344,Off-Peak (20:00-10:00),4.23,0.014958,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3111,meter-001,1785705660,2026-08-02T21:21:00Z,2026-08-03 02:51:00 IST,234.297,0.995,0.2204,0.2332,0.0762,0.003674,73.115384,50.025,0.9451,Off-Peak (20:00-10:00),4.23,0.01554,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3112,meter-001,1785705720,2026-08-02T21:22:00Z,2026-08-03 02:52:00 IST,234.587,1.033,0.2283,0.2423,0.0811,0.003805,73.119189,50.013,0.9423,Off-Peak (20:00-10:00),4.23,0.016097,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3113,meter-001,1785705780,2026-08-02T21:23:00Z,2026-08-03 02:53:00 IST,234.622,1.059,0.2327,0.2484,0.0869,0.003878,73.123067,50.023,0.9369,Off-Peak (20:00-10:00),4.23,0.016405,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3114,meter-001,1785705840,2026-08-02T21:24:00Z,2026-08-03 02:54:00 IST,234.074,1.102,0.2422,0.258,0.0887,0.004037,73.127104,50.006,0.9391,Off-Peak (20:00-10:00),4.23,0.017079,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3115,meter-001,1785705900,2026-08-02T21:25:00Z,2026-08-03 02:55:00 IST,234.454,1.121,0.2452,0.2628,0.0947,0.004086,73.13119,50.007,0.9328,Off-Peak (20:00-10:00),4.23,0.017283,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3116,meter-001,1785705960,2026-08-02T21:26:00Z,2026-08-03 02:56:00 IST,233.956,1.114,0.2456,0.2606,0.0872,0.004093,73.135283,50.021,0.9423,Off-Peak (20:00-10:00),4.23,0.017313,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3117,meter-001,1785706020,2026-08-02T21:27:00Z,2026-08-03 02:57:00 IST,234.291,1.129,0.2481,0.2644,0.0914,0.004136,73.139419,49.997,0.9384,Off-Peak (20:00-10:00),4.23,0.017494,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3118,meter-001,1785706080,2026-08-02T21:28:00Z,2026-08-03 02:58:00 IST,234.15,1.1,0.243,0.2576,0.0853,0.004051,73.14347,49.99,0.9436,Off-Peak (20:00-10:00),4.23,0.017135,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3119,meter-001,1785706140,2026-08-02T21:29:00Z,2026-08-03 02:59:00 IST,234.291,1.139,0.2488,0.2668,0.0964,0.004147,73.147617,50.015,0.9325,Off-Peak (20:00-10:00),4.23,0.017541,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3120,meter-001,1785706200,2026-08-02T21:30:00Z,2026-08-03 03:00:00 IST,234.091,1.104,0.2418,0.2585,0.0913,0.00403,73.151647,49.997,0.9355,Off-Peak (20:00-10:00),4.23,0.017045,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3121,meter-001,1785706260,2026-08-02T21:31:00Z,2026-08-03 03:01:00 IST,233.947,1.099,0.2415,0.2571,0.0882,0.004025,73.155672,50.014,0.9393,Off-Peak (20:00-10:00),4.23,0.017024,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3122,meter-001,1785706320,2026-08-02T21:32:00Z,2026-08-03 03:02:00 IST,234.554,1.063,0.2332,0.2493,0.0883,0.003886,73.159558,50.018,0.9352,Off-Peak (20:00-10:00),4.23,0.01644,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3123,meter-001,1785706380,2026-08-02T21:33:00Z,2026-08-03 03:03:00 IST,233.966,1.026,0.2271,0.2401,0.0781,0.003785,73.163343,50.012,0.9456,Off-Peak (20:00-10:00),4.23,0.01601,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3124,meter-001,1785706440,2026-08-02T21:34:00Z,2026-08-03 03:04:00 IST,234.067,1.02,0.2241,0.2388,0.0824,0.003736,73.167079,49.991,0.9386,Off-Peak (20:00-10:00),4.23,0.015802,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3125,meter-001,1785706500,2026-08-02T21:35:00Z,2026-08-03 03:05:00 IST,234.227,0.988,0.2159,0.2313,0.083,0.003599,73.170678,50.007,0.9334,Off-Peak (20:00-10:00),4.23,0.015222,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3126,meter-001,1785706560,2026-08-02T21:36:00Z,2026-08-03 03:06:00 IST,234.56,0.933,0.2053,0.2189,0.0759,0.003422,73.1741,50.02,0.938,Off-Peak (20:00-10:00),4.23,0.014474,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3127,meter-001,1785706620,2026-08-02T21:37:00Z,2026-08-03 03:07:00 IST,234.308,0.911,0.2015,0.2134,0.0701,0.003359,73.177459,49.999,0.9444,Off-Peak (20:00-10:00),4.23,0.014207,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3128,meter-001,1785706680,2026-08-02T21:38:00Z,2026-08-03 03:08:00 IST,234.475,0.879,0.1928,0.2061,0.0728,0.003214,73.180673,49.989,0.9355,Off-Peak (20:00-10:00),4.23,0.013595,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3129,meter-001,1785706740,2026-08-02T21:39:00Z,2026-08-03 03:09:00 IST,234.334,0.845,0.1864,0.198,0.0668,0.003107,73.18378,50.006,0.9414,Off-Peak (20:00-10:00),4.23,0.013142,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3130,meter-001,1785706800,2026-08-02T21:40:00Z,2026-08-03 03:10:00 IST,248.058,0.76,0.1786,0.1886,0.0607,0.002976,73.186756,50.004,0.9468,Off-Peak (20:00-10:00),4.23,0.012589,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3131,meter-001,1785706860,2026-08-02T21:41:00Z,2026-08-03 03:11:00 IST,247.575,0.744,0.1734,0.1842,0.0622,0.00289,73.189646,50.017,0.9412,Off-Peak (20:00-10:00),4.23,0.012225,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3132,meter-001,1785706920,2026-08-02T21:42:00Z,2026-08-03 03:12:00 IST,247.565,0.737,0.1714,0.1824,0.0624,0.002856,73.192502,49.991,0.9396,Off-Peak (20:00-10:00),4.23,0.01208,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3133,meter-001,1785706980,2026-08-02T21:43:00Z,2026-08-03 03:13:00 IST,248.23,0.715,0.1662,0.1775,0.0623,0.00277,73.195272,49.989,0.9364,Off-Peak (20:00-10:00),4.23,0.011717,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3134,meter-001,1785707040,2026-08-02T21:44:00Z,2026-08-03 03:14:00 IST,247.961,0.73,0.1711,0.181,0.0591,0.002851,73.198123,49.99,0.9452,Off-Peak (20:00-10:00),4.23,0.012061,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3135,meter-001,1785707100,2026-08-02T21:45:00Z,2026-08-03 03:15:00 IST,248.0,0.703,0.1643,0.1743,0.0582,0.002739,73.200862,50.009,0.9427,Off-Peak (20:00-10:00),4.23,0.011585,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3136,meter-001,1785707160,2026-08-02T21:46:00Z,2026-08-03 03:16:00 IST,248.056,0.712,0.1667,0.1766,0.0584,0.002778,73.20364,50.0,0.9437,Off-Peak (20:00-10:00),4.23,0.011753,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3137,meter-001,1785707220,2026-08-02T21:47:00Z,2026-08-03 03:17:00 IST,247.771,0.713,0.1662,0.1766,0.0597,0.002769,73.206409,49.984,0.9411,Off-Peak (20:00-10:00),4.23,0.011714,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3138,meter-001,1785707280,2026-08-02T21:48:00Z,2026-08-03 03:18:00 IST,248.016,0.722,0.1686,0.1791,0.0603,0.002811,73.20922,50.0,0.9417,Off-Peak (20:00-10:00),4.23,0.01189,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3139,meter-001,1785707340,2026-08-02T21:49:00Z,2026-08-03 03:19:00 IST,247.6,1.23,0.2893,0.3046,0.0954,0.004821,73.214041,50.004,0.9497,Off-Peak (20:00-10:00),4.23,0.020394,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3140,meter-001,1785707400,2026-08-02T21:50:00Z,2026-08-03 03:20:00 IST,247.474,1.248,0.2957,0.3089,0.0892,0.004929,73.21897,50.002,0.9574,Off-Peak (20:00-10:00),4.23,0.020848,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3141,meter-001,1785707460,2026-08-02T21:51:00Z,2026-08-03 03:21:00 IST,247.963,1.261,0.2992,0.3128,0.0912,0.004987,73.223957,50.002,0.9566,Off-Peak (20:00-10:00),4.23,0.021095,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3142,meter-001,1785707520,2026-08-02T21:52:00Z,2026-08-03 03:22:00 IST,247.849,1.303,0.3106,0.3228,0.0878,0.005177,73.229134,50.002,0.9623,Off-Peak (20:00-10:00),4.23,0.0219,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3143,meter-001,1785707580,2026-08-02T21:53:00Z,2026-08-03 03:23:00 IST,248.027,1.365,0.3214,0.3385,0.1062,0.005357,73.234491,50.004,0.9495,Off-Peak (20:00-10:00),4.23,0.02266,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3144,meter-001,1785707640,2026-08-02T21:54:00Z,2026-08-03 03:24:00 IST,247.899,1.359,0.3222,0.337,0.0988,0.00537,73.239861,49.987,0.9561,Off-Peak (20:00-10:00),4.23,0.022715,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3145,meter-001,1785707700,2026-08-02T21:55:00Z,2026-08-03 03:25:00 IST,234.447,1.442,0.3241,0.3381,0.0961,0.005402,73.245263,50.008,0.9588,Off-Peak (20:00-10:00),4.23,0.022851,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3146,meter-001,1785707760,2026-08-02T21:56:00Z,2026-08-03 03:26:00 IST,234.283,1.517,0.341,0.3554,0.1001,0.005683,73.250946,49.993,0.9595,Off-Peak (20:00-10:00),4.23,0.024038,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3147,meter-001,1785707820,2026-08-02T21:57:00Z,2026-08-03 03:27:00 IST,233.802,1.532,0.3442,0.3582,0.0991,0.005736,73.256682,49.986,0.961,Off-Peak (20:00-10:00),4.23,0.024265,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3148,meter-001,1785707880,2026-08-02T21:58:00Z,2026-08-03 03:28:00 IST,234.26,1.522,0.3437,0.3565,0.0946,0.005728,73.26241,50.008,0.9641,Off-Peak (20:00-10:00),4.23,0.024231,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3149,meter-001,1785707940,2026-08-02T21:59:00Z,2026-08-03 03:29:00 IST,234.136,1.557,0.3474,0.3644,0.1102,0.00579,73.2682,50.009,0.9532,Off-Peak (20:00-10:00),4.23,0.024491,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3150,meter-001,1785708000,2026-08-02T22:00:00Z,2026-08-03 03:30:00 IST,234.408,1.514,0.3398,0.3549,0.1023,0.005663,73.273863,49.983,0.9576,Off-Peak (20:00-10:00),4.23,0.023956,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3151,meter-001,1785708060,2026-08-02T22:01:00Z,2026-08-03 03:31:00 IST,234.196,1.566,0.3523,0.3667,0.1019,0.005871,73.279734,50.011,0.9606,Off-Peak (20:00-10:00),4.23,0.024834,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3152,meter-001,1785708120,2026-08-02T22:02:00Z,2026-08-03 03:32:00 IST,234.406,1.541,0.3445,0.3611,0.1083,0.005742,73.285476,49.985,0.954,Off-Peak (20:00-10:00),4.23,0.024287,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3153,meter-001,1785708180,2026-08-02T22:03:00Z,2026-08-03 03:33:00 IST,234.503,1.55,0.3457,0.3635,0.1122,0.005762,73.291238,50.006,0.9511,Off-Peak (20:00-10:00),4.23,0.024372,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3154,meter-001,1785708240,2026-08-02T22:04:00Z,2026-08-03 03:34:00 IST,234.351,1.513,0.3407,0.3546,0.0983,0.005678,73.296916,49.991,0.9608,Off-Peak (20:00-10:00),4.23,0.024019,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
3155,meter-001,1785708300,2026-08-02T22:05:00Z,2026-08-03 03:35:00 IST,233.776,1.46,0.3267,0.3413,0.0988,0.005445,73.302361,50.005,0.9572,Off-Peak (20:00-10:00),4.23,0.023033,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
